X,Y,OBJECTID,ABCDMisc,ADSPermissionState,CalculatedAcres,ContainmentDateTime,ControlDateTime,CreatedOnDateTime,DailyAcres,DiscoveryAcres,DispatchCenterID,FinalFireReportApprovedByTitle,FinalFireReportApprovedByUnit,FinalFireReportApprovedDate,FireBehaviorGeneral,FireBehaviorGeneral1,FireBehaviorGeneral2,FireBehaviorGeneral3,FireCause,FireCauseGeneral,FireCauseSpecific,FireCode,FireDepartmentID,FireDiscoveryDateTime,FireMgmtComplexity,FireOutDateTime,FireStrategyConfinePercent,FireStrategyFullSuppPercent,FireStrategyMonitorPercent,FireStrategyPointZonePercent,FSJobCode,FSOverrideCode,GACC,ICS209ReportDateTime,ICS209ReportForTimePeriodFrom,ICS209ReportForTimePeriodTo,ICS209ReportStatus,IncidentManagementOrganization,IncidentName,IncidentShortDescription,IncidentTypeCategory,IncidentTypeKind,InitialLatitude,InitialLongitude,InitialResponseAcres,InitialResponseDateTime,IrwinID,IsFireCauseInvestigated,IsFireCodeRequested,IsFSAssisted,IsMultiJurisdictional,IsQuarantined,IsReimbursable,IsTrespass,IsUnifiedCommand,IsValid,LocalIncidentIdentifier,ModifiedOnDateTime,PercentContained,PercentPerimeterToBeContained,POOCity,POOCounty,POODispatchCenterID,POOFips,POOJurisdictionalAgency,POOJurisdictionalUnit,POOJurisdictionalUnitParentUnit,POOLandownerCategory,POOLandownerKind,POOLegalDescPrincipalMeridian,POOLegalDescQtr,POOLegalDescQtrQtr,POOLegalDescRange,POOLegalDescSection,POOLegalDescTownship,POOPredictiveServiceAreaID,POOProtectingAgency,POOProtectingUnit,POOState,PredominantFuelGroup,PredominantFuelModel,PrimaryFuelModel,SecondaryFuelModel,TotalIncidentPersonnel,UniqueFireIdentifier,WFDSSDecisionStatus,CreatedBySystem,ModifiedBySystem,CreatedOn,ModifiedOn,IsDispatchComplete,OrganizationalAssessment,StrategicDecisionPublishDate,GlobalID,ModifiedOnDateTime_dt,CreatedOnDateTime_dt
-122.258436,40.447117,192093,,DEFAULT,,,,1602438319740,,0.1,CARICC,,,,,,,,Unknown,,,,,2020/10/11 17:43:04,,,,,,,,,ONCC,,,,,,DESCHUTES,,WF,FI,40.447117,-122.258436,,,{F709718B-8368-425F-9DA1-E9FEF3774067},,0,,,0,,,,1,010478,1602438336757,,,,Shasta,CARICC,06089,,,,Private,Private,,,,,,,NC05,,CASHU,US-CA,,,,,,2020-CASHU-010478,No Decision,cfcad,wfdss,,,,,,{65D6E911-FD83-4613-962B-5FC9AC99D1BF},2020/10/11 17:45:36,2020/10/11 17:45:19
-121.407646,39.22999,192094,,DEFAULT,,,,1602439432270,,0.1,CAGVCC,,,,,,,,Unknown,,,,,2020/10/11 18:03:49,,,,,,,,,ONCC,,,,,,SYCAMORE RANCH RESORT LOM,,WF,FI,39.22999,-121.407646,,,{BBC1C18E-D03F-4A78-B07D-042A3D10C445},,0,,,0,,,,1,024270,1602439567507,,,,Yuba,CAGVCC,06115,,,,Private,Private,,,,,,,NC05,,CANEU,US-CA,,,,,,2020-CANEU-024270,No Decision,cfcad,cfcad,,,,,,{D59281DE-AB2C-4D19-A8AB-B1E1E5118B7D},2020/10/11 18:06:07,2020/10/11 18:03:52
-101.915090498,35.0523121690001,192095,,DEFAULT,,,,1602440229417,2,2,TXTIC,,,,Minimal,Creeping,Smoldering,,Unknown,Cause and Origin Not Identified,,,,2020/10/11 17:39:59,Type 5 Incident,,0,100,0,0,,,SWCC,2020/10/11 18:45:00,2020/10/11 17:45:00,2020/10/11 18:45:00,I,Type 5 IC,Windy Jonathan,"about 10 miles South of Amarillo, Texas",WF,FI,35.05231217,-101.9150905,,,{CC01123A-8B39-4FCA-BE25-A4405B5AD6A8},,0,,,0,,,0,1,200738,1602518344647,50,100,,Randall,TXTIC,48381,SFS,TXTXS,,Private,Private,,,,,,,SW13,SFS,TXTXS,US-TX,,,Tall Grass (2.5 feet),Brush (2 feet),8,2020-TXTXS-200738,No Decision,wires,wires,,,,,,{0AB78CF3-D66F-4568-A405-773B99887771},2020/10/12 15:59:04,2020/10/11 18:17:09
-107.318,39.52313,192096,,DEFAULT,,,,1602440400057,0.1,1,COGJC,,,,,,,,Unknown,,,,,2020/10/11 17:17:10,,,,,,,,,RMCC,,,,,,GFX Mutual AID ,,WF,FI,39.52195,-107.3187,,,{D7872C08-CC6A-43D3-B9F2-74494FDEE816},,0,1,0,0,0,0,,1,000497,1602450677020,,,,Garfield,COGJC,08045,,,,Private,Private,,,,,,,RM27,C&L,COGFX,US-CO,,,,,,2020-COGFX-000497,No Decision,wildcad,wildcad,,,,,,{7BF6D7DC-911A-4951-9FFC-2079F4E6F71A},2020/10/11 21:11:17,2020/10/11 18:20:00
-120.738379,38.789431,192097,,DEFAULT,,,,1602441046910,,0.1,CACICC,,,,,,,,Unknown,,,,,2020/10/11 18:02:52,,,,,,,,,ONCC,,,,,,MOSQUITO,,WF,FI,38.789431,-120.738379,,,{663D03E3-21C1-46B0-BB1E-A79D8E961C9E},,0,,,0,,,,1,030752,1602441067833,,,,El Dorado,CACICC,06017,,,,Private,Private,,,,,,,NC07,,CAAEU,US-CA,,,,,,2020-CAAEU-030752,No Decision,cfcad,wfdss,,,,,,{2C2C330E-A8B2-4702-B747-51399F216FD5},2020/10/11 18:31:07,2020/10/11 18:30:46
-121.106272,38.972205,192102,,DEFAULT,,,,1602443923323,,0.1,CAGVCC,,,,,,,,Unknown,,,,,2020/10/11 19:18:38,,,,,,,,,ONCC,,,,,,JOEGER,,WF,FI,38.972205,-121.106272,,,{0060CF56-CF41-49CF-A36A-D66608D6ABE1},,0,,,0,,,,1,024278,1602444034193,,,,Placer,CAGVCC,06061,,,,Private,Private,,,,,,,NC05,,CANEU,US-CA,,,,,,2020-CANEU-024278,No Decision,cfcad,cfcad,,,,,,{316ECC6F-DFC2-4FEC-B7BF-F9F59F9FE65C},2020/10/11 19:20:34,2020/10/11 19:18:43
-101.292222222,45.4,192103,,DEFAULT,,,,1602446443977,,,SDGPC,,,,,,,,,,,NNY1,,2020/10/11 18:14:59,,,,,,,,,RMCC,,,,,,FS CURVE,,WF,FI,,,,,{25827E87-5223-4426-8FE3-D853B13B7D66},,0,0,0,0,1,0,,1,000084,1602446462320,,,,Dewey,SDGPC,46041,BIA,SDCRA,,BIA,Federal,,,,,,,RM52,BIA,SDCRA,US-SD,,,,,,2020-SDCRA-000084,No Decision,firecode,wfdss,,,,,,{E1592DAE-9AF6-4A1B-A53A-8EBC140514B6},2020/10/11 20:01:02,2020/10/11 20:00:43
-94.9164,48.0289,192104,,DEFAULT,,,,1602447288877,0.25,0.1,MNRLA,,,,,,,,Unknown,,,NNY2,,2020/10/11 20:12:00,,,,,,,,,EACC,,,,,,RL 226,,WF,FI,48.0289,-94.9164,,,{493C3FB6-8637-4873-AA54-5B1BA1E3DEB4},,0,0,0,0,0,0,,1,000275,1602447305727,,,,Beltrami,MNMNCC,27007,BIA,MNRLA,,BIA,Federal,,,,,,,EA01,BIA,MNRLA,US-MN,,,,,,2020-MNRLA-000275,No Decision,wildcad,wfdss,,,,,,{CF4823C7-4129-4CD5-9DA7-0A776315784E},2020/10/11 20:15:05,2020/10/11 20:14:48
-117.176937,34.008709,192105,,DEFAULT,,,,1602448180283,,0.1,CABDCC,,,,,,,,Unknown,,,NNY5,,2020/10/11 19:48:56,,,,,,,,,OSCC,,,,,,TIMOTEO,,WF,FI,34.008709,-117.176937,,,{386AC217-B8FA-4CF6-B4F5-A0C6C114EDEE},,0,1,0,0,1,0,,1,014793,1602451871207,,,,San Bernardino,CASBCC,06071,,,,Private,Private,,,,,,,SC08,CDF,CABDU,US-CA,,,,,,2020-CABDU-014793,No Decision,cfcad,firecode,,,,,,{5BA9EAC0-9849-4B37-98FA-08FC8E7083A2},2020/10/11 21:31:11,2020/10/11 20:29:40
-118.5689,48.86938,192108,,DEFAULT,,,,1602451060727,0.1,0.1,WANEC,,,,,,,,Natural,,,,,2020/10/11 00:08:29,,,,,,,,,NWCC,,,,,,LONG ALEC STRIKE,,WF,FI,48.87822,-118.5937,0.1,,{8D12B8A7-BC7F-49BF-B59C-88DB479097F4},,0,0,0,0,0,0,,1,002335,1602519095693,,,,Ferry,WANEC,53019,,,,Private,Private,,,,,,,NW09,DNR,WANES,US-WA,,,,,,2020-WANES-002335,No Decision,wildcad,wildcad,,,,,,{41D57500-1FBF-47C7-BEDA-D2AC855E3B54},2020/10/12 16:11:35,2020/10/11 21:17:40
-104.8716,38.63148,192109,,DEFAULT,,,,1602452512803,557,0.1,COPBC,,,,,,,,Human,,,NNY6,,2020/10/11 20:07:59,,,,,,,PN,1522,RMCC,,,,,,Wildhorse,,WF,FI,38.62902,-104.8726,5,,{FF4FD20B-61F5-4234-AF67-898937B96A40},,0,1,0,0,0,0,,1,002208,1602526143453,,,,El Paso,COPBC,08041,,,,Private,Private,,,,,,,RM33,C&L,COEPX,US-CO,,,,,,2020-COEPX-002208,No Decision,wildcad,wildcad,,,,,,{C2E29117-6B44-4BA2-93A8-313A57A14947},2020/10/12 18:09:03,2020/10/11 21:41:52
-117.195166,33.989659,192110,,DEFAULT,,,,1602453466113,,0.1,CARRCC,,,,,,,,Unknown,,,,,2020/10/11 21:57:42,,,,,,,,,OSCC,,,,,,TIMOTEO,,WF,FI,33.989659,-117.195166,,,{71664AAC-1C98-4E65-9422-8AF70C1B3FE4},,0,,,0,,,,1,130587,1602453550143,,,,Riverside,CARRCC,06065,,,,Private,Private,,,,,,,SC08,CDF,CARRU,US-CA,,,,,,2020-CARRU-130587,No Decision,cfcad,cfcad,,,,,,{81787347-11F8-4289-B711-BC28C8F5E3C6},2020/10/11 21:59:10,2020/10/11 21:57:46
-100.5427,42.8707,192111,,DEFAULT,,,,1602454390150,0.1,1,SDGPC,,,,,,,,Unknown,,,NNY9,,2020/10/11 20:34:00,,,,,,,PN,1522,RMCC,,,,,,Barn ,,WF,FI,42.85043,-100.5479,,,{03CDEAAE-9136-460C-8179-79EAFFABEC96},,0,1,0,0,0,0,,1,200707,1602511381580,,,,Cherry,SDGPC,31031,,,,Private,Private,,,,,,,RM61,SFS,NENES,US-NE,,,,,,2020-NENES-200707,No Decision,wildcad,wildcad,,,,,,{E7027EF5-E425-454C-9515-EC96E098B006},2020/10/12 14:03:01,2020/10/11 22:13:10
-100.9313,35.6882,192112,,DEFAULT,,,,1602454529457,10000,7000,TXTIC,,,,Extreme,Running,Wind Driven Runs,Spotting,Unknown,Cause and Origin Not Identified,,,,2020/10/11 20:45:37,Type 4 Incident,,0,100,0,0,,,SWCC,2020/10/12 02:29:59,2020/10/11 21:00:00,2020/10/12 02:29:59,I,Type 4 IC,Jackalope,about 60 miles NE of Amarillo Texas,WF,FI,35.6882,-100.9313,,,{51BF725C-BA19-429C-ADA1-CFA98076A2F8},,0,,,0,,,1,1,200739,1602515030370,50,100,,Roberts,TXTIC,48393,SFS,TXTXS,,Private,Private,,,,,,,SW13,SFS,TXTXS,US-TX,,,Tall Grass (2.5 feet),Brush (2 feet),14,2020-TXTXS-200739,No Decision,wires,wires,,,,,,{ABA5FF56-10E7-41A1-B71B-91B71B6C9F5F},2020/10/12 15:03:50,2020/10/11 22:15:29
-121.033947,39.227124,192113,,DEFAULT,,,,1602454605483,,0.1,CAGVCC,,,,,,,,Unknown,,,NNZ1,,2020/10/11 22:08:38,,,,,,,,,ONCC,,,,,,SUTTON,,WF,FI,39.227124,-121.033947,,,{8055D4D3-1CD4-49BB-BBAB-B2E4E6418B0C},,0,1,0,0,0,0,,1,024295,1602455873183,,,,Nevada,CAGVCC,06057,,,,Private,Private,,,,,,,NC07,,CANEU,US-CA,,,,,,2020-CANEU-024295,No Decision,cfcad,firecode,,,,,,{1B2E4014-DE87-42D7-9836-569C34DC7525},2020/10/11 22:37:53,2020/10/11 22:16:45
-120.82294,37.943776,192114,,DEFAULT,,,,1602454847830,,0.1,CATCCC,,,,,,,,Unknown,,,,,2020/10/11 22:20:44,,,,,,,,,OSCC,,,,,,ORBIS,,WF,FI,37.943776,-120.82294,,,{5558261F-CA22-4A6B-9C40-288AD9EB44B4},,0,,,0,,,,1,011587,1602454943890,,,,Stanislaus,CATCCC,06099,,,,Private,Private,,,,,,,SC04,CDF,CATCU,US-CA,,,,,,2020-CATCU-011587,No Decision,cfcad,cfcad,,,,,,{6F936006-CC62-400E-B04C-35B555B87B55},2020/10/11 22:22:23,2020/10/11 22:20:47
-120.28676,35.73401,192115,,DEFAULT,,,,1602454999547,,0.1,CASLCC,,,,,,,,Unknown,,,,,2020/10/11 22:23:16,,,,,,,,,OSCC,,,,,,DAVIS,,WF,FI,35.73401,-120.28676,,,{DAF33C98-6C61-4C57-AD38-1317CADFAFD2},,0,,,0,,,,1,013396,1602455056300,,,,San Luis Obispo,CASLCC,06079,,,,Private,Private,,,,,,,SC06,CDF,CASLU,US-CA,,,,,,2020-CASLU-013396,No Decision,cfcad,cfcad,,,,,,{4ECC44D9-B976-4936-A4D1-E2888633A71E},2020/10/11 22:24:16,2020/10/11 22:23:19
-110.8917,34.39962,192120,,DEFAULT,,,,1602458728870,4,2,AZSDC,,,,,,,,Unknown,,,NN0P,,2020/10/11 14:06:59,,,,,,,P3,0301,SWCC,,,,,,Circle Bar,,WF,FI,34.39878,-110.8885,2,,{A7538F43-2FFA-4DDD-B7FD-B4A501489694},,0,1,0,0,0,1,,1,001071,1602512852653,,,,Coconino,AZSDC,04005,FS,AZASF,,USFS,Federal,,,,,,,SW05,FS,AZASF,US-AZ,,,,,,2020-AZASF-001071,No Decision,wildcad,wildcad,,,,,,{BC2F1DD1-4F0D-45FB-9FF7-48E506E21F82},2020/10/12 14:27:32,2020/10/11 23:25:28
-105.6605,35.52395,192123,,DEFAULT,,,,1602464790050,2,1,NMSFC,,,,,,,,Unknown,,,NN0Q,,2020/10/11 22:37:00,,,,,,,PP,1502,SWCC,,,,,,South Pasture,,WF,FI,35.53303,-105.6703,2,,{C40BEF2C-6163-4683-A316-8C5FAF88EB76},,0,1,0,0,0,0,,1,000701,1602525565527,,,,San Miguel,NMSFC,35047,NPS,NMPEP,,NPS,Federal,,,,,,,SW10,NPS,NMBAP,US-NM,,,,,,2020-NMBAP-000701,No Decision,wildcad,wildcad,,,,,,{F6DD73FA-27D7-45C5-9452-D76F630085B9},2020/10/12 17:59:25,2020/10/12 01:06:30
-122.105653,37.821034,192124,,DEFAULT,,,,1602466914037,,0.1,CASCCC,,,,,,,,Unknown,,,,,2020/10/12 01:04:43,,,,,,,,,ONCC,,,,,,IRVINE,,WF,FI,37.821034,-122.105653,,,{40CC4292-8C9E-467F-9115-D00ACA508031},,0,,,0,,,,1,007133,1602466934207,,,,Contra Costa,CASCCC,06013,,,,Private,Private,,,,,,,NC03A,,CASCU,US-CA,,,,,,2020-CASCU-007133,No Decision,cfcad,wfdss,,,,,,{7B208868-888B-41F7-9554-CB7DCA8B03E6},2020/10/12 01:42:14,2020/10/12 01:41:54
-118.00381,34.05419,192126,,DEFAULT,,,,1602472048410,,0.1,CALACC,,,,,,,,Unknown,,,,,2020/10/12 03:01:26,,,,,,,,,OSCC,,,,,,LAC-308712,,WF,FI,34.05419,-118.00381,,,{A64B9E64-A727-40A1-B402-A95C6A74E9EC},,0,,,0,,,,1,308712,1602472063463,,,,Los Angeles,CALACC,06037,,,,Private,Private,,,,,,,SC08,C&L,CALAC,US-CA,,,,,,2020-CALAC-308712,No Decision,lacocad,wfdss,,,,,,{B788FA58-1FFD-41D2-BF9C-14FE6B16CE5D},2020/10/12 03:07:43,2020/10/12 03:07:28
-122.238617,38.0566,192127,,DEFAULT,,,,1602473357597,,0.1,CASCCC,,,,,,,,Unknown,,,,,2020/10/12 03:29:16,,,,,,,,,ONCC,,,,,,PABLO,,WF,FI,38.0566,-122.238617,,,{0C5DB15D-FE51-43D2-AFBA-E050FFB8538A},,0,,,0,,,,1,007136,1602480227550,,,,Contra Costa,CASCCC,06013,,,,Private,Private,,,,,,,NC03A,,CASCU,US-CA,,,,,,2020-CASCU-007136,No Decision,cfcad,cfcad,,,,,,{467B225A-B768-45C4-B7EF-B74C11444B59},2020/10/12 05:23:47,2020/10/12 03:29:17
-118.59275,34.434,192128,,DEFAULT,,,,1602480449923,,0.1,CALACC,,,,,,,,Unknown,,,,,2020/10/12 05:20:18,,,,,,,,,OSCC,,,,,,OLD IC,,WF,FI,34.434,-118.59275,,,{7011D46C-D012-4589-84E5-86CEBA0A2CAF},,0,,,0,,,,1,308830,1602481290113,,,,Los Angeles,CALACC,06037,,,,Private,Private,,,,,,,SC08,C&L,CALAC,US-CA,,,,,,2020-CALAC-308830,No Decision,lacocad,lacocad,,,,,,{634D36C9-F64F-4F71-B9F1-D55C560E9BE5},2020/10/12 05:41:30,2020/10/12 05:27:29
-103.404287686,46.9612014590001,192129,,DEFAULT,,,,1602503669127,1,1,NDNDC,,,,,,,,Natural,Lightning,,NN0L,ndtrp,2020/10/10 15:00:00,,,,,,,,,NRCC,,,,,,Sneak Out,,WF,FI,,,,2020/10/11 15:30:00,{927860DC-1F34-41AA-B4FC-98FD72F6C2BA},,0,1,,0,,,,1,ND-trp,1602503817313,,,,Billings,NDNDC,38007,NPS,NDTRP,,NPS,Federal,,,,,,,NR16,NPS,NDTRP,US-ND,Grass-Shrub,GS1,,,,2020-NDTRP-ND-TRP,No Decision,INFORM_Inspector,firecode,,,,,,{8E7D21E3-C629-4191-80D4-641114D9AA85},2020/10/12 11:56:57,2020/10/12 11:54:29
-116.212792,32.661638,192130,,DEFAULT,,,,1602507659010,,0.1,CAMVIC,,,,,,,,Unknown,,,,,2020/10/12 13:00:52,,,,,,,,,OSCC,,,,,,JACUMBA 2,,WF,FI,32.661638,-116.212792,,,{EBD7366F-EABE-47F5-8082-D0BCF5C014D6},,0,,,0,,,,1,015976,1602508499947,,,,San Diego,CAMVIC,06073,CDF,CAMVU,,Private,Private,,,,,,,SC11,CDF,CAMVU,US-CA,,,,,,2020-CAMVU-015976,No Decision,cfcad,cfcad,,,,,,{B11E2281-0F3F-411C-8659-711A1E9230C4},2020/10/12 13:14:59,2020/10/12 13:00:59
-117.978,34.10468,192131,,DEFAULT,,,,1602509851490,,0.1,CALACC,,,,,,,,Unknown,,,,,2020/10/12 13:30:57,,,,,,,,,OSCC,,,,,,LAC-309040,,WF,FI,34.10468,-117.978,,,{B3370D25-1B7B-4334-94FF-F5A1D3AB5776},,0,,,0,,,,1,309040,1602509867867,,,,Los Angeles,CALACC,06037,,,,Private,Private,,,,,,,SC08,C&L,CALAC,US-CA,,,,,,2020-CALAC-309040,No Decision,lacocad,wfdss,,,,,,{8F0E2E2C-FC0B-462A-AD2C-39E682852322},2020/10/12 13:37:47,2020/10/12 13:37:31
-104.1233,47.74096,192137,,DEFAULT,,,,1602515193587,0.7,0.7,MTMCC,,,,,,,,Human,,,,,2020/04/05 15:04:00,,,,,,,,,NRCC,,,,,,Elevated - Richland,,WF,FI,47.74096,-104.1233,,,{930298AF-D6B7-4E25-B12C-D12FEEEA6611},,0,0,0,0,0,0,,1,000409,1602515252867,,,,Richland,MTMCC,30083,,,,Private,Private,,,,,,,NR16,C&L,MTLG27,US-MT,,,,,,2020-MTLG27-000409,No Decision,wildcad,wfdss,,,,,,{85D80C57-45A1-4C86-A571-B6CDA182AC37},2020/10/12 15:07:32,2020/10/12 15:06:33
-104.3009,47.76403,192138,,DEFAULT,,,,1602515204963,1,1,MTMCC,,,,,,,,Human,,,,,2020/03/30 14:58:59,,,,,,,,,NRCC,,,,,,Brorson - Richland,,WF,FI,47.76403,-104.3009,,,{D2876C86-2D91-4424-BF46-893BC50F3B87},,0,0,0,0,0,0,,1,000408,1602515250723,,,,Richland,MTMCC,30083,,,,Private,Private,,,,,,,NR16,C&L,MTLG27,US-MT,,,,,,2020-MTLG27-000408,No Decision,wildcad,wfdss,,,,,,{EF93E23B-C8FD-4733-B0E9-B0535A6BBE50},2020/10/12 15:07:30,2020/10/12 15:06:44
-104.1686,47.7992,192139,,DEFAULT,,,,1602515431863,4.5,4.5,MTMCC,,,,,,,,Unknown,,,,,2020/04/15 15:07:00,,,,,,,,,NRCC,,,,,,Hay Creek - Richland,,WF,FI,47.7992,-104.1686,,,{F1099BBE-D27C-4DE0-A8BA-9AC907FA18E0},,0,0,0,0,0,0,,1,000410,1602515446510,,,,Richland,MTMCC,30083,,,,Private,Private,,,,,,,NR16,C&L,MTLG27,US-MT,,,,,,2020-MTLG27-000410,No Decision,wildcad,wfdss,,,,,,{0550B58D-0514-4AFE-9AFD-3215874C2765},2020/10/12 15:10:46,2020/10/12 15:10:31
-104.3008,47.76405,192140,,DEFAULT,,,,1602516085973,0.5,0.5,MTMCC,,,,,,,,Unknown,,,,,2020/04/16 15:19:00,,,,,,,,,NRCC,,,,,,Tree - Richland,,WF,FI,47.76405,-104.3008,,,{6D0EB5C6-3999-4FA5-8368-3EE409F798D6},,0,0,0,0,0,0,,1,000411,1602516110100,,,,Richland,MTMCC,30083,,,,Private,Private,,,,,,,NR16,C&L,MTLG27,US-MT,,,,,,2020-MTLG27-000411,No Decision,wildcad,wfdss,,,,,,{5A054746-C5F4-4693-A695-06D4E6CE42D1},2020/10/12 15:21:50,2020/10/12 15:21:25
-104.6382,48.07944,192141,,DEFAULT,,,,1602516856320,1.9,1.9,MTMCC,,,,,,,,Natural,,,,,2020/06/14 15:23:00,,,,,,,,,NRCC,,,,,,Twomile - Richland,,WF,FI,47.76405,-104.3008,,,{83BD0B1E-E5E3-4C5F-A209-DE202DCB9AD7},,0,0,0,0,0,0,,1,000412,1602516911607,,,,Richland,MTMCC,30083,,,,Private,Private,,,,,,,NR15,C&L,MTLG27,US-MT,,,,,,2020-MTLG27-000412,No Decision,wildcad,wfdss,,,,,,{1907C8DB-8752-4151-A76B-1D918A609454},2020/10/12 15:35:11,2020/10/12 15:34:16
-101.9691667,36.5436111,192142,,DEFAULT,,,,1602516837737,300,,ARAOC,,,,Extreme,Running,Wind Driven Runs,,,,,,,2020/10/12 02:15:00,Type 4 Incident,,0,100,0,0,,,SWCC,2020/10/12 15:14:59,2020/10/12 02:15:00,2020/10/12 15:14:59,I,Type 4 IC,Texhoma Fire,"10 miles west of Texhoma, OK",WF,FI,,,,,{FD479F42-E669-43C7-8977-761CFD26CB9E},,0,,,0,,,0,1,400025,1602516856830,49,100,,Texas,ARAOC,40139,,,,Private,Private,,,,,,,SW13,DVF,OKOKS,US-OK,,,Tall Grass (2.5 feet),,58,2020-OKOKS-400025,No Decision,ics209,wfdss,,,,,,{536F926C-E2B8-4318-BA94-9988CD540F55},2020/10/12 15:34:16,2020/10/12 15:33:57
-104.6356,48.08634,192143,,DEFAULT,,,,1602517294860,4.5,4.5,MTMCC,,,,,,,,Natural,,,,,2020/06/16 15:35:00,,,,,,,,,NRCC,,,,,,Two - Richland,,WF,FI,48.08634,-104.6356,,,{AD80A8B7-46D3-419C-AEBF-06049ED4B434},,0,0,0,0,0,0,,1,000413,1602517341917,,,,Richland,MTMCC,30083,,,,Private,Private,,,,,,,NR15,C&L,MTLG27,US-MT,,,,,,2020-MTLG27-000413,No Decision,wildcad,wfdss,,,,,,{B9872B8F-ADB3-4129-B467-D60746323DE9},2020/10/12 15:42:21,2020/10/12 15:41:34
-104.1189,47.74726,192145,,DEFAULT,,,,1602518117640,0.5,0.5,MTMCC,,,,,,,,Natural,,,,,2020/07/26 15:46:00,,,,,,,,,NRCC,,,,,,Ditch - Richland,,WF,FI,47.74726,-104.1189,,,{7C10F1BB-C63B-4505-B78D-103F2741EA31},,0,0,0,0,0,0,,1,000414,1602518132240,,,,Richland,MTMCC,30083,,,,Private,Private,,,,,,,NR16,C&L,MTLG27,US-MT,,,,,,2020-MTLG27-000414,No Decision,wildcad,wfdss,,,,,,{AB7734F3-E9F6-40FE-BF55-B22ECED88B80},2020/10/12 15:55:32,2020/10/12 15:55:17
-104.0453,47.72429,192146,,DEFAULT,,,,1602518290623,0.5,0.5,MTMCC,,,,,,,,Human,,,,,2020/07/04 15:52:00,,,,,,,,,NRCC,,,,,,Theil - Richland,,WF,FI,47.72429,-104.0453,,,{6429454F-7E08-4B81-BF89-80C9254357DA},,0,0,0,0,0,0,,1,000415,1602518324840,,,,Richland,MTMCC,30083,,,,Private,Private,,,,,,,NR16,C&L,MTLG27,US-MT,,,,,,2020-MTLG27-000415,No Decision,wildcad,wfdss,,,,,,{AF0E6448-9F43-4D30-8CDD-70219F46C3E5},2020/10/12 15:58:44,2020/10/12 15:58:10
-104.1846,47.83267,192147,,DEFAULT,,,,1602518836623,0.8,0.8,MTMCC,,,,,,,,Natural,,,,,2020/07/06 15:59:00,,,,,,,,,NRCC,,,,,,Fork - Richland,,WF,FI,47.83267,-104.1846,,,{CFD01125-9F7C-4C47-853D-164117600A8D},,0,0,0,0,0,0,,1,000416,1602518847243,,,,Richland,MTMCC,30083,,,,Private,Private,,,,,,,NR16,C&L,MTLG27,US-MT,,,,,,2020-MTLG27-000416,No Decision,wildcad,wfdss,,,,,,{A5CAC67A-3518-4C02-BA30-75C7D69AF3D6},2020/10/12 16:07:27,2020/10/12 16:07:16
-104.3335,47.82817,192149,,DEFAULT,,,,1602519186113,0.7,0.7,MTMCC,,,,,,,,Human,,,,,2020/07/14 16:06:59,,,,,,,,,NRCC,,,,,,Main Hay - Richland,,WF,FI,47.82817,-104.3335,,,{5D172292-0AEC-4337-947A-187D622C0F53},,0,0,0,0,0,0,,1,000417,1602519233507,,,,Richland,MTMCC,30083,,,,Private,Private,,,,,,,NR16,C&L,MTLG27,US-MT,,,,,,2020-MTLG27-000417,No Decision,wildcad,wfdss,,,,,,{C40D770F-7392-4791-A4F1-B3C8446C051F},2020/10/12 16:13:53,2020/10/12 16:13:06
-104.3554,47.66356,192151,,DEFAULT,,,,1602519567433,10,10,MTMCC,,,,,,,,Human,,,,,2020/08/04 16:15:00,,,,,,,,,NRCC,,,,,,Youngs Coulee - Richland,,WF,FI,47.66356,-104.3554,,,{59E830FB-EEAD-428D-AF16-6720B009B34F},,0,0,0,0,0,0,,1,000418,1602519584710,,,,Richland,MTMCC,30083,,,,Private,Private,,,,,,,NR16,C&L,MTLG27,US-MT,,,,,,2020-MTLG27-000418,No Decision,wildcad,wfdss,,,,,,{D28F61DC-24AE-447B-B0F9-270744074FBA},2020/10/12 16:19:44,2020/10/12 16:19:27
-104.4443,47.51545,192152,,DEFAULT,,,,1602520094483,2.2,2.2,MTMCC,,,,,,,,Unknown,,,,,2020/08/10 16:21:59,,,,,,,,,NRCC,,,,,,Dunlap Creek - Richland,,WF,FI,47.51545,-104.4443,,,{C0C656A0-922B-4B7E-A348-E17391FC4F80},,0,0,0,0,0,0,,1,000419,1602520109363,,,,Richland,MTMCC,30083,,,,Private,Private,,,,,,,NR16,C&L,MTLG27,US-MT,,,,,,2020-MTLG27-000419,No Decision,wildcad,wfdss,,,,,,{4541D1BC-F54A-4C0B-9D92-6ED35D2F75E8},2020/10/12 16:28:29,2020/10/12 16:28:14
-104.1086,47.66887,192153,,DEFAULT,,,,1602520217850,0.5,0.5,MTMCC,,,,,,,,Human,,,,,2020/08/15 16:28:00,,,,,,,,,NRCC,,,,,,Bennie Peer - Richland,,WF,FI,47.66887,-104.1086,,,{3A055B14-7AD7-4A9E-A9CB-ED606DCE6DBA},,0,0,0,0,0,0,,1,000420,1602520257373,,,,Richland,MTMCC,30083,,,,Private,Private,,,,,,,NR16,C&L,MTLG27,US-MT,,,,,,2020-MTLG27-000420,No Decision,wildcad,wfdss,,,,,,{466A0B45-1044-4DD3-8901-96CA5B5FF1AA},2020/10/12 16:30:57,2020/10/12 16:30:17
